peak,target_gene,target_Ensembl_ID,target_Uniprot_ID,target_Entrez_ID,CLIP_LFC,CLIP_p,RNA_LFC,RNA_p,Protein_LFC,Protein_p,rank_value
peak10949,Tmprss2,ENSMUSG00000000385,Q9JIQ8,50528,-0.39805350198636,0.638874852270719,-0.0268704504744088,0.816243016028819,-0.0797112543224033,0.32292352360689,0.5046352067831721
peak10282,Zfp148,ENSMUSG00000022811,Q61624,22661,0.367740529166224,0.586760515289767,0.0958266408829279,0.540781302234445,0.0419479676702983,0.62611973463426,0.5055151377194502
peak5203,Cltc,ENSMUSG00000047126,Q68FD5,67300,-0.423378530670026,0.552042597665198,-0.0559978989219764,0.683427343498296,0.027747156973945,0.0889719963211394,0.5071235865659475
peak3674,Irf1,ENSMUSG00000018899,P15314,16362,0.133322412440639,0.884166556455054,-0.0995299252294446,0.622515148145552,-0.274711057994258,0.0591869510314811,0.5075633956643416
peak19820,Klf3,ENSMUSG00000029178,Q60980,16599,-0.107071495777006,0.905094571156851,0.39005332886139,0.059106055497445,0.0119891919150366,0.796773222239136,0.5091140165534326
peak9209,Tmbim6,ENSMUSG00000023010,Q9D2C7,110213,-0.223571823757093,0.683480392286804,0.235331551900605,0.0778159959666151,0.0513992482371043,0.188706574925817,0.5103026238948023
peak12831,Yipf5,ENSMUSG00000024487,Q9EQQ2,67180,-0.468614570119941,0.578671044521879,-0.00110644458031926,0.95563664967843,0.0407144708284373,0.381570603635571,0.5104354855286976
peak20171,Atp6v0a2,ENSMUSG00000038023,P15920,21871,0.287236293942307,0.717816910866998,-0.204587530329002,0.244277701777343,0.0190869679284707,0.766171328555511,0.5109107921997798
peak3371,Suox,ENSMUSG00000049858,Q8R086,211389,-0.278346840512363,0.732575327402987,-0.232754102418949,0.552501296769052,0.00195638286610925,0.986412105391848,0.5130573257974212
peak7828,Naip1,ENSMUSG00000021640,Q9QWK5,17940,0.0273753577982838,0.97356850164445,-0.337501167004638,0.30840982243855,0.150449995883127,0.174750533215487,0.5153265206860488
peak16987,Slc16a1,ENSMUSG00000032902,P53986,20501,0.350838530213788,0.68508843159733,-0.0705574507818305,0.675280496397112,0.0973266501908532,0.168238965333528,0.5187226311864718
peak24018,Kmt2b,ENSMUSG00000006307,O08550,75410,0.178986329092133,0.78722550487503,0.252186958937359,0.323099124312452,0.091620246661549,0.13359537413193,0.522793534691041
peak10959,Tmprss2,ENSMUSG00000000385,Q9JIQ8,50528,-0.416408167010985,0.564344883876316,-0.0268704504744088,0.816243016028819,-0.0797112543224033,0.32292352360689,0.5229898718077971
peak4972,Polr2a,ENSMUSG00000005198,P08775,20020,0.374136217145963,0.55846794434775,0.0942239776296355,0.767646353946843,0.0570638042376655,0.226010042410446,0.5254239990132641
peak18799,Klf4,ENSMUSG00000003032,Q60793,16600,0.0154103489304706,0.983427073572744,0.377554998314409,0.0747083576823847,-0.142379821938684,0.353717270909594,0.5353451691835636
peak27496,Kdm6a,ENSMUSG00000037369,O70546,22289,-0.013171316590613,0.986354384761994,0.357280621785726,0.24979633275919,-0.170712983655238,0.0550234224545668,0.541164922031577
peak11300,Slc44a4,ENSMUSG00000007034,Q91VA1,70129,0.234943815030008,0.769106146586531,0.0447190094161734,0.861433213378069,-0.262089111322772,0.110080678291631,0.5417519357689534
peak8179,Abhd4,ENSMUSG00000040997,Q8VD66,105501,0.175907122372186,0.857628165598975,0.244193669615159,0.117283634367735,0.123098985865885,0.172880826700456,0.54319977785323
peak9880,Plxnb2,ENSMUSG00000036606,B2RXS4,140570,0.408976092853014,0.507572249850467,-0.0686767372584786,0.675306761492024,0.0666200915520078,0.0762132110331579,0.5442729216635004
peak4287,Prr15l,ENSMUSG00000047040,Q8JZM2,217138,-0.283620311206046,0.681401446685333,0.145293463803423,0.271147750098315,0.116237174299162,0.0766979746339438,0.5451509493086311
peak19844,Klf3,ENSMUSG00000029178,Q60980,16599,0.14341612811722,0.878005061840156,0.39005332886139,0.059106055497445,0.0119891919150366,0.796773222239136,0.5454586488936466
peak3102,Ncln,ENSMUSG00000020238,Q8VCM8,103425,-0.398820761794861,0.610807982506483,-0.0670672235239447,0.634307553938226,0.079661304583579,0.0974914709779078,0.5455492899023847
peak12935,Slc26a2,ENSMUSG00000034320,Q62273,13521,0.114535198688217,0.882579497761819,0.365219685506102,0.148241199920549,-0.0658788200612045,0.742630469542072,0.5456337042555235
peak4512,Llgl2,ENSMUSG00000020782,Q3TJ91,217325,-0.494854991786799,0.575981291885009,-0.00697322860347086,0.974150251771632,-0.0463146729875538,0.127452901196066,0.5481428933778236
peak11577,Birc6,ENSMUSG00000024073,O88738,12211,-0.507547049033199,0.546285453661156,-0.00152927576695434,0.977510448516041,0.0393831402962745,0.122349056501348,0.548459465096428
peak18099,Usp24,ENSMUSG00000028514,B1AY13,329908,-0.302011463501454,0.665089899403126,0.241664772614745,0.141133778725593,-0.00592857369660444,0.694865036151441,0.5496048098128036
peak19798,Cd38,ENSMUSG00000029084,P56528,12494,0.0648870339422659,0.939418061963635,-0.356914034459682,0.354057414627877,-0.131273081663154,0.247508898631168,0.553074150065102
peak17171,Tpd52,ENSMUSG00000027506,Q62393,21985,0.332366350580629,0.55846794434775,0.159300233356914,0.216477080772036,-0.0625151563303017,0.0699328350578791,0.5541817402678447
peak13556,Scd2,ENSMUSG00000025203,P13011,20250,-0.268492078198176,0.691664673110997,-0.280631757440578,0.345582468311916,0.0135222699569223,0.909220174175467,0.5626461055956763
peak8175,Abhd4,ENSMUSG00000040997,Q8VD66,105501,-0.196322519156174,0.814382106532764,0.244193669615159,0.117283634367735,0.123098985865885,0.172880826700456,0.563615174637218
peak16402,Zfp217,ENSMUSG00000052056,Q3U0X6,228913,0.420044899415091,0.628925387135685,-0.10606993668864,0.45837791299504,-0.0382339741052811,0.550088226325563,0.5643488102090121
peak8063,Arf4,ENSMUSG00000021877,P61750,11843,0.463466396344282,0.543482558969978,0.0440063510993055,0.790268324684774,-0.0600240810763703,0.102274197977163,0.5674968285199578
peak3271,Tbc1d30,ENSMUSG00000052302,Q69ZT9,74694,-0.210623907047665,0.775270026651926,0.239650107328345,0.323642911876062,-0.118676871812792,0.178064265485851,0.568950886188802
peak12104,Khsrp,ENSMUSG00000007670,Q3U0V1,16549,-0.416929424684856,0.575981291885009,-0.136677130455348,0.415153739678507,0.019121140319244,0.684458512070879,0.572727695459448
peak15042,Duoxa2,ENSMUSG00000027225,Q9D311,66811,-0.121486412277821,0.835636913458933,-0.31488432578454,0.346277274381753,-0.139809415392187,0.247655981207756,0.5761801534545481
peak1672,Elf3,ENSMUSG00000003051,Q3UPW2,13710,-0.481915480069277,0.412666194201701,-0.0820096934822998,0.63084664561689,0.016110305774319,0.796121041748389,0.5800354793258958
peak10909,Synj1,ENSMUSG00000022973,Q8CHC4,104015,-0.269512319904403,0.669959772861992,0.272762562056459,0.122539132610093,-0.0395396451565594,0.484408210804434,0.5818145271174214
peak14680,Nek6,ENSMUSG00000026749,Q9ES70,59126,0.281290667464576,0.780179170489565,0.25444249443642,0.122483869636679,0.0476495217967295,0.557150828835091,0.5833826836977255
peak23293,Timm10b,ENSMUSG00000089847,Q9WV96,14356,-0.361618137784927,0.734534470525492,0.145559388622025,0.59301782023019,0.0767366118731873,0.42437896125645,0.5839141382801393
peak10014,Kmt2d,ENSMUSG00000048154,Q6PDK2,381022,0.499262431043495,0.53695946025625,-0.0336383782371004,0.784266841304284,0.0518956319885566,0.112597674460323,0.584796441269152
peak11871,Btbd9,ENSMUSG00000062202,Q8C726,224671,-0.225709191444665,0.798937548841672,0.320550974487792,0.0712558168650134,0.0411027780844858,0.715036020620814,0.5873629440169429
peak20262,Kdelr2,ENSMUSG00000079111,Q9CQM2,66913,0.505891864723082,0.379009574691097,-0.0227182476134036,0.87171774220394,-0.0607654390356139,0.635185433357995,0.5893755513720995
peak22266,Tgoln1,ENSMUSG00000056429,Q62313,22134,0.119542367787326,0.882441595151807,0.206610524642964,0.288456884266449,-0.263574411636606,0.059573218185521,0.589727304066896
peak101,Cnnm4,ENSMUSG00000037408,Q69ZF7,94220,0.132825299549643,0.87131673840047,0.329679731864508,0.121329519711861,-0.128864144646582,0.245534488074098,0.591369176060733
peak12931,Slc26a2,ENSMUSG00000034320,Q62273,13521,0.163949266821675,0.831899431090216,0.365219685506102,0.148241199920549,-0.0658788200612045,0.742630469542072,0.5950477723889814
peak14819,Dnajc10,ENSMUSG00000027006,Q9DC23,66861,-0.498737321054442,0.47345745994268,-0.0370306240988504,0.979611990217026,-0.0595692110037461,0.170531209260428,0.5953371561570385
peak25991,Cox5a,ENSMUSG00000000088,P12787,12858,-0.339586648021685,0.575981291885009,-0.191873486983863,0.147884061128517,-0.0677249884786048,0.565496358870951,0.5991851234841528
peak3101,Ncln,ENSMUSG00000020238,Q8VCM8,103425,-0.45499748146078,0.605405203950007,-0.0670672235239447,0.634307553938226,0.079661304583579,0.0974914709779078,0.6017260095683037
peak27801,Med14,ENSMUSG00000064127,A2ABV5,26896,-0.458585751065135,0.46306195520239,-0.0326762340819097,0.847980029377823,0.111074676357171,0.0767330591766153,0.6023366615042156
peak10950,Tmprss2,ENSMUSG00000000385,Q9JIQ8,50528,-0.498576539872399,0.583618590502015,-0.0268704504744088,0.816243016028819,-0.0797112543224033,0.32292352360689,0.6051582446692112
peak24730,Cln8,ENSMUSG00000026317,Q9QUK3,26889,0.325768085248235,0.683057841061336,0.235610709075232,0.486025994791994,0.0515360411072682,0.360950452821342,0.6129148354307351
peak3673,Irf1,ENSMUSG00000018899,P15314,16362,-0.239649156323128,0.679400241622339,-0.0995299252294446,0.622515148145552,-0.274711057994258,0.0591869510314811,0.6138901395468306
peak23051,Ldha,ENSMUSG00000063229,P06151,16828,-0.302258234707433,0.741058695710541,0.26266036876387,0.106562245426222,-0.0528134667016573,0.207978962871964,0.6177320701729603
peak959,Usf1,ENSMUSG00000026641,Q61069,22278,-0.520089448454124,0.501690639440005,-0.0549091579092939,0.779801111762292,-0.048249160245897,0.298709308071339,0.6232477666093148
peak14668,Gsn,ENSMUSG00000026879,P13020,227753,-0.163337611411458,0.842384666425638,0.384859309828953,0.299502068774837,-0.0804025162195194,0.532946045878477,0.6285994374599304
peak4789,Sptbn1,ENSMUSG00000020315,Q62261,20742,0.52834266926762,0.33609040821193,0.0919345251357487,0.736330830646489,0.00861664943478171,0.771050585253211,0.6288938438381504
peak26966,Tln2,ENSMUSG00000052698,Q71LX4,70549,-0.0610369799555084,0.94172614892415,0.541235919718222,0.130130094234188,0.0282802089346103,0.756551293474381,0.6305531086083407
peak1738,Cep350,ENSMUSG00000033671,E9Q309,74081,0.0365197248082393,0.970251573887236,0.512652767939761,0.134159647118857,-0.0828296747653128,0.294516909717673,0.6320021675133131
peak25369,Cnot7,ENSMUSG00000031601,Q60809,18983,0.393061352421863,0.634245184276475,0.188141841141961,0.32701711478177,0.0514553668993911,0.182000100326669,0.6326585604632151
peak2032,Stx7,ENSMUSG00000019998,O70439,53331,0.447455785475121,0.610807982506483,0.113308333632473,0.529571510231144,0.0848169279722507,0.0743918312501038,0.6455810470798448
peak5037,Abr,ENSMUSG00000017631,Q5SSL4,109934,-0.52502646472489,0.369437798403548,0.0850209569793135,0.598158782786461,0.0361836905916351,0.577944159367033,0.6462311122958386
peak3417,Ykt6,ENSMUSG00000002741,Q9CQW1,56418,0.505313441617905,0.552341654998975,0.131739426475065,0.196225956001598,0.0104304573426935,0.737652632487211,0.6474833254356636
peak12908,Slc26a2,ENSMUSG00000034320,Q62273,13521,-0.218056092162305,0.779889240474527,0.365219685506102,0.148241199920549,-0.0658788200612045,0.742630469542072,0.6491545977296115
peak5244,Abcc3,ENSMUSG00000020865,B2RX12,76408,-0.350179362066536,0.626840243596353,-0.273638662606748,0.304735361807856,0.0312281057880798,0.840790016535977,0.6550461304613638
peak27092,Phip,ENSMUSG00000032253,Q8VDD9,83946,-0.589847551804831,0.470248900523946,0.0514336501276435,0.834517876166876,-0.0213630042396331,0.515491685331391,0.6626442061721075
peak4510,Llgl2,ENSMUSG00000020782,Q3TJ91,217325,-0.611977175376489,0.395794768818286,-0.00697322860347086,0.974150251771632,-0.0463146729875538,0.127452901196066,0.6652650769675136
peak5184,Vmp1,ENSMUSG00000018171,Q99KU0,75909,-0.208784984048981,0.650611807729694,-0.392850752438176,0.107057315941571,0.0675464284189266,0.531569602013474,0.6691821649060835
peak2789,Tnfaip3,ENSMUSG00000019850,Q60769,21929,-0.582630674234,0.520454359231716,0.0307300145479456,0.774738699738331,0.0558645128796442,0.437743321690677,0.6692252016615897
peak3672,Irf1,ENSMUSG00000018899,P15314,16362,-0.29734853649149,0.668217483787986,-0.0995299252294446,0.622515148145552,-0.274711057994258,0.0591869510314811,0.6715895197151927
peak11629,Ttc7,ENSMUSG00000036918,Q8BGB2,225049,0.104325891253297,0.897577383159433,0.563883056495,0.065824638397515,-0.0089591525079375,0.916085338796696,0.6771681002562346
peak26195,Myo5c,ENSMUSG00000033590,E9Q1F5,208943,0.048044790484671,0.947888149186916,0.609883859813712,0.0977988589678778,0.0222524735043815,0.527549371168724,0.6801811238027645
peak8269,Ctsb,ENSMUSG00000021939,P10605,13030,-0.416298097778042,0.561182304475668,-0.26325599213376,0.0931246027422834,0.00239597312336389,0.96643790724425,0.6819500630351659
peak2295,Cdc34,ENSMUSG00000020307,Q8CFI2,216150,0.306935760685749,0.536171794937256,-0.0437713835858796,0.770294869387809,-0.331558413576954,0.193026080302785,0.6822655578485826
peak19808,Anapc4,ENSMUSG00000029176,Q91W96,52206,-0.565573711738181,0.432988644093098,0.0612810129980221,0.78377336430916,0.0601058899432031,0.206765477753077,0.6869606146794063
peak22279,Tgoln1,ENSMUSG00000056429,Q62313,22134,0.226882673257506,0.787023214555105,0.206610524642964,0.288456884266449,-0.263574411636606,0.059573218185521,0.697067609537076
peak8282,Ctsb,ENSMUSG00000021939,P10605,13030,0.432714684300977,0.632822702690427,-0.26325599213376,0.0931246027422834,0.00239597312336389,0.96643790724425,0.6983666495581009
peak941,Gpa33,ENSMUSG00000000544,Q9JKA5,59290,0.31679320494732,0.689801325438964,0.340950511150101,0.118071653088428,0.0412031886600637,0.445578114080926,0.6989469047574847
peak19824,Klf3,ENSMUSG00000029178,Q60980,16599,-0.29914674038708,0.659858355220808,0.39005332886139,0.059106055497445,0.0119891919150366,0.796773222239136,0.7011892611635065
peak14081,Stx3,ENSMUSG00000041488,Q64704,20908,-0.568140725137818,0.379278611869344,0.0079084904645819,0.966694388650416,0.126532655281436,0.0973892813442664,0.7025818708838358
peak18811,Klf4,ENSMUSG00000003032,Q60793,16600,0.187827250866884,0.768306047922332,0.377554998314409,0.0747083576823847,-0.142379821938684,0.353717270909594,0.707762071119977
peak2242,Zwint,ENSMUSG00000019923,Q9CQU5,52696,0.637780175036849,0.346987681996352,-0.0129337253910764,0.929804268978438,0.0618879340496117,0.50805386812024,0.7126018344775371
peak13357,Rfk,ENSMUSG00000024712,Q8CFV9,54391,0.461717261802443,0.591094237292878,0.251984824485717,0.289615628407482,0.00406852850169096,0.926425036036789,0.7177706147898509
peak26484,Golga4,ENSMUSG00000038708,Q91VW5,54214,-0.366438190241593,0.637323337307539,0.333975675972983,0.315905091928195,-0.0176551127204501,0.663275493825839,0.7180689789350261
peak26983,Gcnt3,ENSMUSG00000032226,Q5JCT0,72077,0.0819382332497783,0.897433463461134,0.445950194247409,0.264929109127131,-0.197511387336649,0.196493205819292,0.7253998148338363
peak27357,mt-Nd3,ENSMUSG00000064360,P03899,NA,0.336595566520368,0.649103662068695,-0.307991770395057,0.233659702760388,0.0898890050870943,0.571624468504334,0.7344763420025192
peak12899,Slc26a2,ENSMUSG00000034320,Q62273,13521,0.30379770482153,0.612464670734615,0.365219685506102,0.148241199920549,-0.0658788200612045,0.742630469542072,0.7348962103888365
peak24768,Gtf2e2,ENSMUSG00000031585,Q9D902,68153,-0.405518306385072,0.542954972047727,0.30010938033553203,0.121017448838884,0.0393838398360434,0.677488202827938,0.7450115265566475
peak20267,Kdelr2,ENSMUSG00000079111,Q9CQM2,66913,0.664746657203139,0.477928490957428,-0.0227182476134036,0.87171774220394,-0.0607654390356139,0.635185433357995,0.7482303438521565
peak22008,Etnk1,ENSMUSG00000030275,Q9D4V0,75320,0.199560260048285,0.796673898076122,0.485740476093032,0.0597655148039556,-0.0686894809357458,0.501130079309281,0.7539902170770628
peak8180,Oxa1l,ENSMUSG00000000959,Q8BGA9,69089,-0.515080972166633,0.428316257859856,-0.129721537507163,0.498543246481219,-0.114794255374602,0.219360763572608,0.7595967650483979
peak3099,Ncln,ENSMUSG00000020238,Q8VCM8,103425,-0.613785170215008,0.441797228572602,-0.0670672235239447,0.634307553938226,0.079661304583579,0.0974914709779078,0.7605136983225317
peak3103,Ncln,ENSMUSG00000020238,Q8VCM8,103425,0.616598522139528,0.517404932658412,-0.0670672235239447,0.634307553938226,0.079661304583579,0.0974914709779078,0.7633270502470517
peak3675,Irf1,ENSMUSG00000018899,P15314,16362,0.390613638941095,0.628925387135685,-0.0995299252294446,0.622515148145552,-0.274711057994258,0.0591869510314811,0.7648546221647976
peak3671,Irf1,ENSMUSG00000018899,P15314,16362,-0.393373594556728,0.579813703364693,-0.0995299252294446,0.622515148145552,-0.274711057994258,0.0591869510314811,0.7676145777804306
peak23685,Muc2,ENSMUSG00000025515,Q80Z19,17831,0.145053909167813,0.754243584807275,-0.292651295418335,0.126845592937162,-0.331840309933372,0.146304082409705,0.76954551451952
