"","500","1000","1500","2000","2500","3000","3500","4000","4500","5000","5500","6000","6500","7000"
"exon",0.384769539078156,0.33,0.313333333333333,0.3015,0.286,0.281666666666667,0.283428571428571,0.282,0.285111111111111,0.291,0.300727272727273,0.315333333333333,0.317225509533202,0.317225509533202
"intergenic",0.00400801603206413,0.005,0.00733333333333333,0.01,0.0124,0.0123333333333333,0.0125714285714286,0.01275,0.0117777777777778,0.0118,0.0123636363636364,0.013,0.0133136094674556,0.0133136094674556
"intron",0.0200400801603206,0.06,0.0773333333333333,0.097,0.1064,0.111666666666667,0.104285714285714,0.096,0.0857777777777778,0.078,0.0718181818181818,0.066,0.0650887573964497,0.0650887573964497
"utr3",0.533066132264529,0.551,0.55,0.542,0.544,0.541666666666667,0.548,0.5585,0.564444444444444,0.5668,0.558727272727273,0.548333333333333,0.546351084812623,0.546351084812623
"utr3*",0.0160320641282565,0.019,0.016,0.0145,0.0152,0.0173333333333333,0.0162857142857143,0.01675,0.0164444444444444,0.0166,0.0167272727272727,0.017,0.0169296515450362,0.0169296515450362
"utr5",0.0400801603206413,0.028,0.0266666666666667,0.026,0.0272,0.027,0.0265714285714286,0.025,0.0271111111111111,0.0268,0.0298181818181818,0.0301666666666667,0.0307363576594346,0.0307363576594346
"utr5*",0.00200400801603206,0.007,0.00933333333333333,0.009,0.0088,0.00833333333333333,0.00885714285714286,0.009,0.00933333333333333,0.009,0.00981818181818182,0.0101666666666667,0.0103550295857988,0.0103550295857988
