"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"peak6416",3.9259673752519,1.95127111220035,1.14740077237731,1.70060118415077,0.089017901660236,0.137860025531215
"peak6418",9.31741070649751,3.04612174748075,1.00807787396113,3.0217127328778,0.00251348956191894,0.0088624257199243
"peak6421",22.3985300429802,3.77827895236501,0.829888831890035,4.55275310038833,5.29484006307907e-06,6.74601845073778e-05
"peak6422",6.5011658700785,2.18646783691247,0.947531642002535,2.30754070892191,0.0210246955247535,0.043833304609183
"peak6427",10.261879134512,3.82149126960112,1.14400357234731,3.34045396533162,0.000836415458880413,0.00398582743348727
"peak6428",7.14987344212624,-0.470767939487638,0.74928123190837,-0.62829271499117,0.529812203085503,0.598539894454558
"peak6430",14.3215840001177,-1.3290971869512,0.686043260020106,-1.93733728527884,0.0527041273643254,0.0901708373977863
"peak6436",129.107935009304,-3.42913791597648,0.416438396689631,-8.23444222059139,1.80396152486216e-16,4.0152837265141e-14
"peak6448",26.3285482277031,-0.932028365290435,0.512992833701138,-1.81684480573743,0.0692408799824788,0.111891310459061
"peak6458",3.14360346110851,4.03256755637203,1.4430064314306,2.79455965582506,0.00519704511025887,0.0150780088186027
"peak6461",12.5453954230357,0.146645745053306,0.656764913222027,0.223284986912404,0.823313711041101,0.858567386428613
"peak6470",11.7343819393353,-1.51529715099558,0.667151661359286,-2.27129337864234,0.0231292238018458,0.0472193055657861
"peak6474",6.33945743555217,5.09520422397567,1.34862347095257,3.77807767232226,0.000158043591359608,0.00109280392819508
"peak6476",4.66348371069671,3.60780784535239,1.46603970028502,2.46092097277514,0.0138580887318303,0.0321835107088581
"peak6478",7.1761493000991,0.824616996079338,0.850156694413426,0.969958834057397,0.332067011919213,0.406754817094355
"peak6480",11.1188763728411,5.92808362342406,1.31243364236107,4.51686350614987,6.27623322248997e-06,7.69362754044205e-05
"peak6486",12.3243173939458,3.14546435595608,0.952371894010642,3.30276898734364,0.000957352205784929,0.00440942806748138
"peak6491",3.4579433278464,4.25906259248554,1.39369025467533,3.0559606614152,0.00224340687754991,0.00812884230022036
"peak6497",23.7915269280488,-1.78605048747825,0.595211179645935,-3.00070050522353,0.00269359351749914,0.00928336801522559
"peak6501",7.19858830156257,0.600379913074149,0.786230423085098,0.763618266917619,0.445094760307607,0.518037970127526
"peak6502",11.6386087812397,1.29338547812038,0.656090668246037,1.97135173645749,0.0486836574521263,0.0850110566676723
"peak6505",12.3455170887853,0.989135673461717,0.698779459782912,1.41551910207694,0.156916351735395,0.219038194256052
"peak6507",38.6373108884953,1.04927715480575,0.472576998854668,2.22033056485773,0.0263963365993676,0.0525824960705462
"peak6508",25.6113602075217,1.25962061887743,0.589110453259705,2.13817393989127,0.0325026286237034,0.0617729516384196
"peak6509",24.7369642102166,2.42901257878741,0.623527927469378,3.89559548462518,9.79577609746053e-05,0.000746758332969844
"peak6510",23.9903849571038,1.46463968282711,0.560671089828535,2.61229749383908,0.00899359557683256,0.0231962277670508
"peak6511",84.4610169422333,1.24710363533179,0.427321177990615,2.91842225371562,0.00351807592817908,0.0110669916912274
"peak6512",34.5159758062293,-0.0460092575787382,0.472628555458265,-0.0973476042600245,0.922450352757065,0.941261909821076
"peak6513",69.783422432899,0.131128006514861,0.416170709528152,0.315082257142825,0.752699199669383,0.797316473244859
"peak6514",24.9850280487336,-1.26368848421467,0.510115505803315,-2.47725950267802,0.0132395601350928,0.031061610819928
"peak6518",22.4524712373474,-1.2918476004297,0.579094125324323,-2.23080764237799,0.0256938735038755,0.0514812813124612
"peak6526",7.90984794539495,1.15326543207528,0.826531128796486,1.39530792234595,0.162923004073922,0.226046940867877
"peak6532",9.89374769611478,5.76573677972419,1.29918500072566,4.4379643980678,9.0813635107246e-06,0.000104132968256309
"peak6534",129.437103658967,1.02826495095995,0.631181818276074,1.62911053706905,0.103289620985382,0.155244695222157
"peak6537",4.51730176975366,4.57694357969371,1.39936233155883,3.27073516020343,0.0010726831589544,0.00477074131483209
"peak6540",33.1236972055169,0.920973789386998,0.744191283360368,1.23754982083151,0.215883030290241,0.285013240277642
"peak6541",5.37449495693866,1.45870143861326,0.98602262133499,1.4793792830415,0.139038973879991,0.198153938952737
"peak6542",7.2402879433071,0.261058397042915,0.797308757415284,0.327424469648639,0.743346861427091,0.790299618561852
"peak6545",9.8664289192625,0.0516083000286279,0.750709229509838,0.0687460577277365,0.94519175613279,0.959132637491681
"peak6549",11.1667236304776,0.530328668989985,0.684994936983193,0.774208158859716,0.43880770423248,0.511911319223309
"peak6554",4.6747676006598,1.46807976269389,1.05685154085129,1.38910689528953,0.164800247331999,0.228168569308208
"peak6556",6.47540260418494,3.09607201894012,1.31596884233077,2.35269401474318,0.018637963927184,0.0400247184764809
"peak6565",5.50172132752666,1.61726795107127,0.973894755779474,1.6606188106813,0.0967900286196996,0.147612168889672
"peak6579",25.070753832941,2.19571370720881,0.625725942981065,3.5090661204617,0.000449683096500886,0.00248250327295976
"peak6582",9.07257374763119,0.571305955097509,0.78960275127842,0.723535922554128,0.469350692576241,0.540440630112893
"peak6584",15.0295537431915,-3.05682385079735,0.642839827913696,-4.75518740137511,1.98262418458814e-06,2.91774425453827e-05
"peak6589",53.7294779680988,-0.176663594540616,0.450622868098599,-0.392043118641642,0.69502635468422,0.748029928858417
"peak6592",119.929383739063,-3.82356527511855,0.802591811678045,-4.76402228316322,1.89771534315943e-06,2.80958175560605e-05
"peak6600",7.00385495829567,1.46558285360268,0.919716648523468,1.59351562892284,0.111044565051505,0.164963370052223
"peak6601",18.6868130415183,3.16311740024982,0.776307255734031,4.07456889895865,4.60996639425717e-05,0.000395222041027904
"peak6603",8.50652371862478,0.657911563352505,0.788750222434271,0.83411902100266,0.40421391759387,0.479481336732039
"peak6608",8.99775114816578,3.68777826625245,1.15155451656486,3.20243480721458,0.0013627114070794,0.00570369854339545
"peak6613",117.043696359777,0.749420117364288,0.444194507072402,1.68714404485451,0.0915756576364199,0.140948663207733
"peak6618",5.27139900658227,1.39779223479449,0.997689052859546,1.40102994093018,0.161205119883425,0.224285384185635
"peak6622",13.2088305217812,3.77577586314186,1.00551993208209,3.75504825182679,0.000173308087004174,0.00117185222465722
"peak6624",24.9871213883578,-2.6691199355979,0.525949737704432,-5.07485743266568,3.87786640829413e-07,7.13838685995014e-06
"peak6628",9.96362517312868,2.38274462793437,0.844563537665662,2.8212733816572,0.00478334202378545,0.0141256932322817
"peak6633",12.9750405655024,-0.899211742801771,0.645953542266851,-1.39206875411838,0.163901578967634,0.227118401469752
"peak6642",10.8480188918957,-1.5895447179535,0.83116940432874,-1.91241967001569,0.0558223870210298,0.0941895825149442
"peak6644",24.2340671176064,-1.68508468099528,0.616573540124489,-2.73298247708628,0.0062763671352225,0.0174558487681984
"peak6645",12.8010005929256,3.03546588019369,0.930008436132811,3.2639121993515,0.00109885212481485,0.00484233954762283
"peak6654",27.1247808015195,2.47010172326482,0.632244773598219,3.90687566969835,9.34972315997982e-05,0.000718727322242024
"peak6656",13.2471821790348,1.14358821010065,0.700496689557427,1.63253906427904,0.102565976117511,0.154367824049981
"peak6658",11.2750151316271,-0.502110113148822,0.717264571780832,-0.700034733211733,0.483905613545875,0.553494700115648
"peak6662",7.91893786855838,-1.4382163632627,0.688388854686157,-2.08924992534691,0.0366852314025916,0.0682608227315295
"peak6665",4.20154538937779,4.49797764483323,1.37018903343647,3.2827424063906,0.00102802557227219,0.00463605084919917
"peak6668",7.20001981692474,0.229229059216616,0.833328155127537,0.27507658034371,0.783257403946451,0.823977207821343
"peak6675",9.39563352507813,-0.362752392476839,0.704704957685409,-0.514757826691461,0.606722259038401,0.67015840131394
"peak6677",8.44413579472499,0.932083492189943,0.753462059517433,1.23706758743355,0.216061991747993,0.28518110373644
"peak6681",4.78123158140559,4.67115218001165,1.36980740763892,3.41007951480063,0.000649439421285494,0.00330318883799912
"peak6682",145.829010130373,-3.09351805172255,0.490012455445637,-6.31314167087688,2.73426975203443e-10,1.19439846946012e-08
"peak6683",14.9562308599997,-1.98958662680722,0.738768537838296,-2.69311228741404,0.00707884238904981,0.0192429425739316
"peak6685",10.3519976019425,4.83966146183585,1.26807917274466,3.81652941382261,0.000135341947624798,0.000971215227805591
"peak6690",5.33747605475198,2.90052932975058,1.18901612023842,2.43943650584736,0.0147101874855363,0.033609328318967
"peak6696",14.2510085224114,0.265122664872314,0.618277736265643,0.428808364463578,0.668062691208977,0.724249796072197
"peak6699",11.5248853138352,0.603278858313006,0.697329023400673,0.865127992767299,0.386968542001745,0.462714502536956
"peak6700",5.90697335569186,0.948195120575542,0.879213018472349,1.07845891797991,0.280829005920106,0.353218201230408
"peak6707",11.8855245349011,1.23043955561091,0.672686169234898,1.82914353213237,0.0673781090429088,0.109427297778746
"peak6710",4.38800585060554,1.48955965117629,1.0645364191906,1.39925663821708,0.161736037671209,0.224752215729257
"peak6711",8.74224636543687,0.936676233427865,0.766658582255149,1.22176449218452,0.221796699842133,0.291213987578984
"peak6712",4.42266095516094,2.67321061968912,1.23208946694766,2.16965625581692,0.0300328962489158,0.0580003722645729
"peak6716",12.5120114833817,-1.87539054492077,0.596751601751856,-3.14266528889955,0.00167417160137346,0.00659511452698179
"peak6717",6.71030042464191,0.23447431300213,0.806061781765114,0.290888761018638,0.771136397227848,0.813558506870246
"peak6729",21.2493988594738,-0.653779539848862,0.553020457268506,-1.1821977492081,0.237127245531542,0.307166005979197
"peak6732",35.6219969235536,2.01590037655633,0.703955177316374,2.86367717933599,0.00418754544728026,0.0126084519375441
"peak6733",6.12370109025835,5.04867825928905,1.32492603419942,3.81053593104137,0.00013866585546341,0.000989905147173295
"peak6739",39.7257418052289,-0.848318547964834,0.445332411939808,-1.9049108603384,0.0567916592815278,0.0954738218343094
"peak6744",5.51587486448387,1.74563520242117,1.05417770255337,1.65592119639127,0.0977377784875539,0.14858110842037
"peak6747",18.2975026638534,-2.36262910509918,0.57007783847862,-4.14439738861694,3.40708472517418e-05,0.000311504889158782
"peak6749",7.03595016284735,0.188456105691913,0.821837680123098,0.229310617230017,0.818627501969486,0.854652080963591
"peak6753",3.9402482969324,4.41870896753001,1.45266964344279,3.04178516256304,0.00235179683118482,0.00843276205787702
"peak6754",12.6749642568724,-0.10979220297754,0.647225785578752,-0.169635087822348,0.865297126359021,0.895224696142867
"peak6756",5.82048275038021,1.82971351600289,1.15450331257321,1.58484908278413,0.113000627472257,0.167462426927114
"peak6762",4.25095966453959,1.28127848934661,1.15169224919534,1.11251811431553,0.265915446135256,0.33762367140218
"peak6763",3.2717171993293,4.20189117940977,1.42543187139418,2.94780218103304,0.00320041790370767,0.0104046663567673
"peak6766",12.1211341248362,2.04280917279569,0.737944477519313,2.76824237463343,0.00563595244393989,0.0160977074475585
"peak6769",3.08954030365671,4.04619518806833,1.40871530143274,2.8722589894162,0.00407548813158735,0.0123589458271387
"peak6774",3.62008207894237,2.46083985761813,1.32352143618927,1.85931242995464,0.062982866134862,0.103789729103677
"peak6778",10.6080829206511,-0.691653305657766,0.710637451144345,-0.97328575146721,0.330411302027981,0.405029800971494
"peak6781",15.2504816713849,0.271649957480548,0.575995104617355,0.471618517766763,0.63719910670702,0.697383949754511
"peak6784",4.23714721259117,4.59925798675085,1.46716350954686,3.13479578576171,0.00171973783722787,0.00672738952103922
"peak6785",155.736520729242,-0.558263659132628,0.494998713830522,-1.12780830239443,0.259400886323345,0.33049594405641
"peak6798",10.7398265387962,4.84117508028065,1.2707722072845,3.80963248372082,0.000139173515170265,0.000992242263597332
"peak6802",18.5261201192606,4.73699276009136,1.12853741155841,4.19746187549954,2.6992307884894e-05,0.000255706820307154
"peak6803",17.8571130726093,-0.704886722994151,0.70650991097123,-0.997702526246451,0.318423627854009,0.393401492190453
"peak6812",27.2488959726095,0.683994830337206,0.525042154588497,1.3027426928668,0.192662621352695,0.259905653903243
"peak6814",18.5865590129308,-0.395992012378243,0.539335173219527,-0.734222487315992,0.462813150326915,0.534743757140081
"peak6817",35.872713581519,0.884410461762308,0.535276955255134,1.65224834187148,0.0984839353492054,0.149285480628484
"peak6833",3.34991716697751,4.1396081625001,1.41383386136604,2.92793112091715,0.00341225628859914,0.0108435673282042
"peak6835",5.46325005124769,3.85436266084976,1.36153387451801,2.83089736729041,0.00464176129109952,0.0137875089833846
"peak6838",61.063892974533,0.854774785773179,0.408109093188193,2.09447620756397,0.0362175803554115,0.0675276294973526
"peak6839",5.68089254370974,1.46479484996685,0.972743471215456,1.50583878824349,0.132108563315469,0.189949198664665
"peak6854",10.1101961483312,5.81502946934118,1.35330168950814,4.29692027610982,1.73187446831176e-05,0.000176850409528533
"peak6864",133.415108626486,3.20693969893253,0.530245018089375,6.04803362507404,1.46624359574985e-09,5.27464362810928e-08
"peak6880",5.45596225361259,4.91841654820005,1.3546843630385,3.63067344866095,0.000282682658856692,0.00172011018797715
"peak6888",24.8324549013465,-4.00865382580284,0.800397005867788,-5.00833186083282,5.49038089097567e-07,9.62390331972296e-06
"peak6892",8.73740040462995,-0.717454096498369,0.665726414043652,-1.0777011116932,0.281167162210627,0.353562728080258
"peak6899",12.7858906334168,-0.858868180210806,0.622874916068402,-1.37887745686084,0.167932539789013,0.231596266348967
"peak6908",14.2010772736535,0.654706246731521,0.668050599314099,0.980024937338162,0.327073809262343,0.401643980712988
"peak6914",11.2317946240853,1.06258478657862,0.739957166021995,1.43600850883176,0.150999920073846,0.212504106388762
"peak6915",16.4983276600772,0.758765740134403,0.617455114592424,1.22885975385475,0.219124393253013,0.288462248377083
"peak6916",2.26194873741812,3.68922323173109,1.50510096304518,2.4511466820584,0.0142401910491069,0.0328078742295037
"peak6917",7.22283668446264,4.24387075753577,1.33104307121475,3.18837973715056,0.00143072510393445,0.00588103881408158
"peak6918",37.6898756959538,2.16059653267019,0.598549104692352,3.60972310497517,0.00030652403524677,0.00183182224755508
"peak6922",4.42439372426758,4.57764304458977,1.36071296859898,3.36415037574238,0.000767796964409345,0.00372659126288275
"peak6923",4.48473633133331,2.68741069006286,1.23573163037827,2.17475269224939,0.029648653939051,0.0574262077581819
"peak6926",8.78962098694432,-0.483071459028206,0.786748055646923,-0.614010362734216,0.539208479431441,0.607907306593743
"peak6927",5.98026892858532,5.04627091078241,1.33947121975288,3.76736046013248,0.000164982702897574,0.00112863911021296
"peak6928",5.07630394588144,4.85077259575371,1.43196946357907,3.38748326631888,0.000705370199314578,0.00350709808222894
"peak6939",4.3899757924599,3.55857344105324,1.34384631807189,2.64805089183038,0.00809573369085326,0.0214019780184709
"peak6942",3.31817817560547,4.21846613525708,1.50070943963086,2.81098127582561,0.00493906601085029,0.0144675994272059
"peak6966",4.44759189824282,3.5841080676198,1.33418231100149,2.6863705492613,0.00722329320312849,0.0195078536751812
"peak6967",7.67532331581099,2.70065022003448,1.08461967694822,2.48995134186875,0.012776058519328,0.0302189196778606
"peak6971",20.5553694835062,-1.18918110465417,0.562376845746845,-2.11456270585771,0.0344672350573677,0.064901697487428
"peak6972",32.9504813992933,-1.89400465661083,0.552879670073631,-3.42570862907401,0.000613197801592064,0.0031516834297416
"peak6975",16.2011614478333,-2.11074238690463,0.571935316528385,-3.69052640378412,0.000223790456934446,0.00143559752327178
"peak6976",18.7775396139985,-0.261499009210436,0.53091850944095,-0.492540765786809,0.62233711074717,0.68493170516945
"peak6979",71.8616265623126,-1.70812093225377,0.462656896596401,-3.69198199533996,0.000222513220582581,0.00142968688369228
"peak6983",2.65704252866501,2.62324457044567,1.4157850908206,1.85285506073893,0.0639031357915364,0.105112474274011
"peak6984",3.44547183873639,4.23809060157774,1.3939080445093,3.0404377234724,0.00236234540815966,0.0084430838483836
"peak6985",6.88411757548646,0.99614039027958,0.796799905471928,1.25017634093416,0.211235137412439,0.279749325389332
"peak6989",5.75154858654959,1.44669915863899,0.908122473717337,1.59306613425944,0.111145355613996,0.165030907091749
"peak7001",5.56813651287656,2.02459762280121,1.03319118694893,1.95955758079969,0.0500475235132392,0.0868416044819888
"peak7006",4.74690533279229,1.77441626601615,1.07188463484908,1.65541720473117,0.0978398984408924,0.148595695645329
"peak7007",10.0670180861466,4.8007613228203,1.32353903400924,3.62721551798735,0.000286494153079442,0.00173854886278859
"peak7017",4.36257108790244,1.88145228620799,1.07486818234514,1.75040280948967,0.0800488315764185,0.126170896047138
"peak7018",9.37116853095453,3.13316312735745,0.991730223613684,3.1592897471056,0.00158154169260632,0.00634923812990897
"peak7020",8.31549550557595,3.52307016492382,1.13788421542068,3.09615874548478,0.00196045375428831,0.00738053178085011
"peak7022",13.4166564464265,1.65733603547083,0.720013421701628,2.30181269614947,0.0213457372591731,0.0443855505801152
"peak7023",16.3203551780986,1.2005840172293,0.6371801526986,1.88421439705013,0.0595359809054636,0.0992386550283682
"peak7025",5.79343993907656,3.89463252387129,1.31534861296658,2.96091278424471,0.00306728784766108,0.0101248690705443
"peak7037",17.5830161942746,-1.59651258056011,0.531827550336762,-3.00193658555141,0.00268268053344641,0.00925154990983023
"peak7038",15.0866085996293,0.020015584370033,0.560455213887531,0.0357130844250646,0.971511137345702,0.979340164826143
"peak7043",7.77783461227356,-0.76061214436619,0.815341947713956,-0.932875030530176,0.350884495878719,0.425764608755835
"peak7052",22.822669553915,-1.58680678590206,0.517131731854217,-3.06847692407587,0.00215152944347597,0.00787892086286877
"peak7069",21.0096937823376,-0.720364477535439,0.529476743727993,-1.3605214696748,0.173664963543439,0.238188875988808
"peak7086",7.17273391780994,0.985154729903904,0.925351419560063,1.06462767450259,0.287044451172738,0.359802473070998
"peak7090",5.25550011805132,1.20832918166645,0.966123664120372,1.25069825586624,0.211044587047143,0.279631537580037
"peak7095",3.90316533175533,2.55933320520544,1.31943418348831,1.93972025072072,0.0524136971321664,0.0898147537407982
"peak7097",11.5319149347883,3.45259173070349,1.01058389137051,3.41643257940836,0.000634473724107161,0.00324247295959686
"peak7099",6.20221205408106,2.42400376450496,1.01421342419409,2.39003320867215,0.0168468494210315,0.0371048656315956
"peak7100",24.5529332543677,-0.70797483378967,0.486159392983681,-1.45626073260593,0.145320556215395,0.205827159395146
"peak7105",7.62191008400295,0.424729071285468,0.78705883099905,0.539640817886942,0.589444761366594,0.654357395433993
"peak7110",15.5872594798166,-3.22927309148979,0.661149374762618,-4.88433206588034,1.03780049285708e-06,1.6413948024958e-05
"peak7111",12.5271349271989,-2.71986752798789,0.639753439917807,-4.25143087677236,2.1240907001595e-05,0.000207287149178686
"peak7112",11.6253613725146,0.482478469937852,0.734325201735032,0.657036512975276,0.511157439025656,0.580878998457478
"peak7118",3.59205894633375,3.15476094692473,1.37103755500532,2.3010025767766,0.021391485430548,0.0444123250827217
"peak7130",5.334902704577,1.03716539789647,0.986902246720799,1.05093022266661,0.293290638455911,0.366402601314668
"peak7136",4.28264417577707,2.43063497055286,1.22638234271734,1.98195528905547,0.0474842450071776,0.0834994519231647
"peak7147",21.9857953316151,2.30192452880351,0.608352806128902,3.78386440501725,0.000154411969613332,0.00107308520296942
"peak7153",132.949709428038,2.1947779449701,0.492315250987832,4.4580742533697,8.26992569417241e-06,9.64357436879766e-05
"peak7168",5.98749843485005,-1.29333384584666,0.7705648700256,-1.67842305840349,0.0932645392925668,0.143107896366403
"peak7176",14.4932888900399,0.307142517243136,0.671116205864264,0.457659216927413,0.647197292495568,0.70552067694506
"peak7177",5.16482056084994,3.79546687518451,1.32481208477364,2.86490961156428,0.00417128288468499,0.0125801320533185
"peak7188",4.39192843988195,2.55975419415052,1.21983070605609,2.09845036810609,0.0358653798808661,0.0670180910164898
"peak7197",6.30649300850742,0.835626642105866,0.923999789983,0.904358043329468,0.365805578247506,0.440953548548899
"peak7202",4.2206200681931,3.29305154780271,1.47112141251933,2.23846347404005,0.0251908467755756,0.0506578080572773
"peak7212",8.97132526449426,0.842414176332704,0.766859305013239,1.09852507601529,0.271975274050948,0.343810727693252
"peak7214",6.7611294843082,4.13902115038966,1.29975638591682,3.1844591765326,0.00145024764928281,0.00594353169147624
"peak7219",22.9534824233376,0.666671891420385,0.571359512570615,1.16681682330088,0.243284351576748,0.313885858199349
"peak7226",14.3334496967554,0.708816855364828,0.615251234174354,1.15207709630365,0.249289393898558,0.320417147656096
"peak7228",6.60868183936773,2.29962395096985,1.01190177267293,2.27257626488331,0.023051727306823,0.0471310204668476
"peak7229",4.77719283214629,2.50106064812937,1.28291517191433,1.94951365677385,0.0512341134999471,0.0883739071366747
"peak7230",14.5487584292866,3.89889960379807,1.00504372739925,3.87933330412125,0.000104743151941468,0.000786502466965671
"peak7231",13.3334976448474,-0.153238503506856,0.618514865967265,-0.247752336990661,0.804326034868287,0.842598114943862
"peak7239",5.09293984160122,1.96830375961476,1.12613944606255,1.74783306498743,0.080492937984825,0.126689485464248
"peak7261",6.53428004275639,1.15443052673671,0.954070414358188,1.21000558172984,0.226276751072086,0.296107284332088
"peak7264",24.2903016042847,2.99855687365678,0.703482740522775,4.26244554547065,2.02201781714312e-05,0.000199805853959708
"peak7267",10.8350236738882,0.87376297938742,0.754030432695923,1.15879007199141,0.246541765288587,0.317418918397283
"peak7268",51.7870759330289,-2.15164630848338,0.479848256076086,-4.48401402159563,7.32518456679326e-06,8.7647425773109e-05
"peak7273",36.7141340301727,0.991618443373868,0.480923144360048,2.06190626299216,0.0392166611532511,0.0719255258205579
"peak7275",4.4342496127835,2.09568975012433,1.1534003272349,1.81696649518769,0.0692222437459245,0.111891310459061
"peak7279",5.33357132524319,2.79343338083117,1.17942467252758,2.36847120964892,0.0178617705002855,0.0386692215125564
"peak7280",3.35610283451516,4.22596558598281,1.41441807141795,2.98777686129696,0.00281014641298939,0.00955345636633328
"peak7287",13.1615701389553,1.69257442320289,0.849187483515342,1.99316930131403,0.0462429114403953,0.081603393577408
"peak7297",37.4215772518221,3.55827804136039,0.675385699375,5.26851256201192,1.37533632234103e-07,2.91148119929424e-06
"peak7316",4.53386234097886,3.59301678855529,1.36017908984695,2.64157625666749,0.00825212280719549,0.021711129986044
"peak7319",4.73930581583388,0.857267591772926,1.01931882055125,0.841020075847626,0.400336687688101,0.475394418346345
"peak7324",23.104005756612,-1.62652026846179,0.730260575662137,-2.22731491014286,0.0259262347282222,0.051814813342097
"peak7332",6.26447399018202,0.211849421570917,0.826821389435832,0.256221505971767,0.797779803405671,0.836855353143666
"peak7333",2.93191025572547,3.92275474821997,1.48069378671808,2.64926805488572,0.00806663222397301,0.021376381204019
"peak7341",4.8695802024675,4.76544478126663,1.37154112102522,3.47451834160429,0.000511771375049714,0.00275615425467087
"peak7343",8.14494734375037,2.2765463104567,0.915288349403156,2.48724493427803,0.0128736731423305,0.0304105995602519
"peak7345",6.63719594606168,3.15269234831465,1.20824535699324,2.60931468105139,0.00907237710956652,0.0233556424747681
"peak7352",9.42523057574205,5.71013478207486,1.31349393413997,4.34728675455487,1.37831968764986e-05,0.00014588983770817
"peak7361",13.9962785073333,-0.0195630526713616,0.648931308037254,-0.0301465693349449,0.975950160633342,0.98291485528379
"peak7363",9.32365314798975,0.235523630571642,0.721289630558716,0.32653128589857,0.744022422576697,0.790865085720769
"peak7364",11.5124539009496,0.498154948959599,0.707468647176928,0.70413713872329,0.4813473736718,0.551137178740979
"peak7368",5.0426791607416,1.85736703374947,1.12465451475574,1.65150009125501,0.098636502135732,0.149393315287581
"peak7372",33.0388680115221,0.820461633898413,0.486133658948631,1.68772850592744,0.0914633571423071,0.140815193765387
"peak7389",16.2105811397193,-0.59459589224176,0.570927811877937,-1.04145546927548,0.297664210115602,0.371085801240379
"peak7390",9.72630582646913,-0.663140657538234,0.687306396447185,-0.964839933057705,0.334624991092142,0.409374516775095
"peak7391",6.74699663026124,0.930313972531397,0.914728868327828,1.0170379494331,0.30913537663687,0.383562018261798
"peak7392",3.32222740844998,4.13696130751339,1.40562482996358,2.94314757346778,0.00324893505316334,0.0105010416868829
"peak7393",17.4984127223488,-1.04480763039623,0.735080794898437,-1.42135073810572,0.155214820021698,0.217103524625013
"peak7394",26.0995583540353,-2.72336661177314,0.609188855426825,-4.4704800285045,7.80442318058758e-06,9.25766060042113e-05
"peak7400",37.6765739803778,1.62874066071091,0.507153303695779,3.211535148922,0.00132027818466346,0.00556028551995481
"peak7407",370.454114975216,-1.00855190915873,0.351830253534936,-2.86658665372159,0.00414924550225469,0.0125411571907797
"peak7419",74.7290214788657,0.0551386077740731,0.423511917508244,0.130193757234706,0.89641313354799,0.920667640800174
"peak7422",22.7152193120212,0.656122531288322,0.560692430941896,1.17020044338054,0.241920314454995,0.312277514092881
"peak7423",3.37081091235302,4.26297031864793,1.44484332764422,2.95047237100689,0.00317288420952142,0.0103518403611179
"peak7429",4.8040013107393,2.85900810711397,1.21951248517115,2.34438609024387,0.0190584311557648,0.0407211199849882
"peak7430",9.28592048412269,1.42602776863576,0.793473206022993,1.79719713004957,0.0723043300063951,0.115787905835088
"peak7432",9.92721308463502,5.76680286633769,1.31863146215915,4.37332418634621,1.22368799091675e-05,0.00013232178196475
"peak7437",16.2056404427364,-0.255187934247406,0.702198429703521,-0.363412852340257,0.716296502355626,0.766426117606019
"peak7444",12.3781360896141,0.0734193575016883,0.697874611264382,0.105204224822952,0.916213758404701,0.936112961993591
"peak7449",23.4153151212683,1.21550812810938,0.521345695149636,2.33148204620833,0.0197279556903816,0.0417444688900754
"peak7452",4.25275069001349,2.42654196933109,1.23069872226798,1.97167830389826,0.0486463419291035,0.0849728549596273
"peak7457",7.30576145670952,4.3264797185047,1.29576834211915,3.3389299443981,0.000841017711692396,0.0040008310156914
"peak7458",3.65762901446997,3.19474199163271,1.4543926764743,2.19661584062518,0.0280478939431398,0.0550947923850969
"peak7462",5.45629352881179,3.82319696818833,1.40432684660598,2.7224409883129,0.00648016056476123,0.017932028028379
"peak7464",4.13738546292112,2.44755117346432,1.30693284074207,1.87274441131543,0.0611036874632435,0.101443909565546
"peak7465",9.01496584897104,4.62803520024934,1.29564433511932,3.57199508754315,0.000354272058453594,0.00206340043357522
"peak7469",9.81361276499226,2.8350084579723,0.921151894933448,3.07767749658391,0.0020862055645913,0.0077063593473225
"peak7491",82.3455290017784,-1.42658157471003,0.48987338214951,-2.91214347766835,0.00358957712692122,0.0112255866514627
"peak7494",8.60165421881868,0.651744279421022,0.757155316706911,0.86078016628827,0.389359130656815,0.464664495909607
"peak7497",5.18442500149088,1.25976681797179,1.0615943154564,1.18667441943695,0.235356068912167,0.305374776825216
"peak7501",4.69992422868021,2.81227971607565,1.22613115674785,2.29362062989644,0.0218122993528457,0.0451164583382423
"peak7504",9.59334616498078,3.05188633156332,1.01571062661312,3.00468091166851,0.00265859599025431,0.00919626780673755
"peak7506",4.04781369899691,2.69312465909256,1.32323312288029,2.03526091701091,0.0418246264697015,0.0755195363475394
"peak7510",25.8869748070114,0.231913193427224,0.500470610807637,0.463390233949947,0.643084677560148,0.702010722985136
"peak7512",56.6705064847629,-3.67211031502993,0.717811949836528,-5.11569961445502,3.12580176331118e-07,5.89192222783038e-06
"peak7516",8.79959359901774,5.60213429056655,1.30724694845381,4.28544453455611,1.82374146331755e-05,0.000184181156222015
"peak7520",3.67331557779969,3.26580843487968,1.44940121531763,2.25321215434748,0.024245775412915,0.0490800838075336
"peak7535",65.388251440522,-0.372690024280483,0.431052946866239,-0.864603819530628,0.387256275402812,0.462957979977645
"peak7538",10.067288071013,0.409788925479115,0.660502865837524,0.620419602509216,0.534981570045167,0.603636441477778
"peak7551",5.12353051776171,1.33563450709647,0.925343150977079,1.44339373527125,0.148909587870335,0.209991896397213
"peak7562",8.73901011146306,3.13754070798683,1.01658065248942,3.0863667337201,0.00202618749642625,0.00754032182578098
"peak7564",5.75059791519026,1.55935917280588,0.999184428880245,1.56063197917666,0.118610608894366,0.174088744361224
