"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"mmu04068","mmu04068","FoxO signaling pathway","7/56","131/8912",1.60845502256367e-05,0.00339384009760934,0.00318304783412599,"56484/18607/384783/67731/27219/12452/26417",7
"mmu04151","mmu04151","PI3K-Akt signaling pathway","9/56","359/8912",0.000357538782447008,0.0377203415481593,0.0353775216315987,"17210/16780/56484/13867/18607/74343/13836/27219/26417",9
